,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
50039064,6.0,5.0,2015-09-16,2016-12-29,2016-04-27,11417,QUEENS,Chinese,7614 LIBERTY AVE,5,2,2,4.0,3.0,4,1.0,0.75,246,470,1,"7614 LIBERTY AVE, NY",42.663634,-73.6391139
50039069,4.0,2.0,2016-02-25,2016-12-29,2016-03-31,10463,BRONX,Sandwiches/Salads/Mixed Buffet,234 W 238TH ST,3,1,1,3.0,1.0,2,1.5,0.5,273,308,0,"234 W 238TH ST, NY",40.8848736154,-73.9001882308
50039071,4.0,3.0,2015-10-19,2016-06-07,2015-11-06,11435,QUEENS,Soul Food,10401 150TH ST,3,1,1,3.0,2.0,2,1.5,1.0,214,232,0,"10401 150TH ST, NY",40.7006195,-73.8037374
50039079,8.0,5.0,2015-12-07,2016-08-09,2016-07-20,10023,MANHATTAN,Pizza,267 AMSTERDAM AVE,4,1,1,7.0,4.0,3,2.33333333333,1.33333333333,20,246,0,"267 AMSTERDAM AVE, NY",40.778756,-73.9813045
50039082,11.0,5.0,2015-09-22,2017-02-10,2017-01-23,10002,MANHATTAN,Spanish,521 GRAND ST,6,2,1,9.0,4.0,5,1.8,0.8,18,507,1,"521 GRAND ST, NY",40.714385,-73.9818346
50039083,2.0,3.0,2015-11-02,2016-11-09,2015-11-02,10035,MANHATTAN,Italian,2289 1ST AVE,2,1,2,1.0,1.0,1,1.0,1.0,373,373,0,"2289 1ST AVE, NY",40.7972255,-73.9349236445
50039094,2.0,2.0,2015-10-06,2016-11-22,2015-10-06,10065,MANHATTAN,French,575 PARK AVE,2,2,2,0.0,0.0,1,0.0,0.0,413,413,1,"575 PARK AVE, NY",40.7651593,-73.9678622
50039098,3.0,1.0,2015-09-21,2016-06-09,2015-10-14,11219,BROOKLYN,Jewish/Kosher,1368 60TH ST,3,1,1,2.0,0.0,2,1.0,0.0,239,262,0,"1368 60TH ST, NY",40.6276447,-73.99699
50039107,3.0,1.0,2015-11-23,2017-01-20,2016-12-28,10461,BRONX,American,1033 MORRIS PARK AVE,3,1,1,2.0,0.0,2,1.0,0.0,23,424,0,"1033 MORRIS PARK AVE, NY",40.8487022,-73.8553161
50039126,2.0,2.0,2015-09-30,2016-10-19,2015-09-30,11211,BROOKLYN,"Ice Cream, Gelato, Yogurt, Ices",201 BEDFORD AVE,2,2,2,0.0,0.0,1,0.0,0.0,385,385,1,"201 BEDFORD AVE, NY",40.7169659,-73.958352
50039131,2.0,2.0,2016-01-07,2017-04-11,2016-01-07,10019,MANHATTAN,American,787 SEVENTH AVE,2,1,1,1.0,1.0,1,1.0,1.0,460,460,0,"787 SEVENTH AVE, NY",42.7948248,-73.9554192
50039133,2.0,4.0,2015-10-23,2016-10-25,2015-10-23,11101,QUEENS,American,1118 46TH RD,2,1,2,1.0,2.0,1,1.0,2.0,368,368,0,"1118 46TH RD, NY",40.756952,-73.7705409
50039136,2.0,3.0,2015-11-20,2017-02-03,2017-01-05,10018,MANHATTAN,Sandwiches/Salads/Mixed Buffet,1071 AVENUE OF THE AMERICAS,3,1,1,1.0,2.0,2,0.5,1.0,29,441,0,"1071 AVENUE OF THE AMERICAS, NY",40.7541303,-73.9850878277
50039150,12.0,7.0,2015-08-01,2016-11-22,2016-10-08,11235,BROOKLYN,Russian,3152 BRIGHTON 6TH ST,7,2,1,10.0,6.0,6,1.66666666667,1.0,45,479,1,"3152 BRIGHTON 6TH ST, NY",40.5754018,-73.9614313717
50039153,11.0,8.0,2015-07-25,2016-08-31,2016-02-24,11366,QUEENS,Japanese,17713 UNION TPKE,5,1,1,10.0,7.0,4,2.5,1.75,189,403,0,"17713 UNION TPKE, NY",40.7403865,-73.7310602
50039157,4.0,1.0,2016-06-02,2017-02-01,2016-06-24,10169,MANHATTAN,German,230 PARK AVE,3,1,1,3.0,0.0,2,1.5,0.0,222,244,0,"230 PARK AVE, NY",40.7543934,-73.976102501
50039173,13.0,6.0,2015-09-26,2016-03-11,2015-11-02,10455,BRONX,Mexican,800 E 149TH ST,4,2,1,11.0,5.0,3,3.66666666667,1.66666666667,130,167,1,"800 E 149TH ST, NY",40.8125424,-73.9066592992
50039187,3.0,4.0,2015-09-30,2016-05-26,2015-11-09,11228,BROOKLYN,American,7202 NEW UTRECHT AVE,4,1,1,2.0,3.0,3,0.666666666667,1.0,199,239,0,"7202 NEW UTRECHT AVE, NY",40.618137,-73.9994493
50039189,1.0,2.0,2015-09-25,2016-10-06,2015-09-25,10461,BRONX,American,16 WESTCHESTER SQ,2,1,1,0.0,1.0,1,0.0,1.0,377,377,0,"16 WESTCHESTER SQ, NY",40.840505,-73.8433039
50039198,15.0,6.0,2015-10-15,2016-08-29,2016-08-18,10461,BRONX,Spanish,3363 E TREMONT AVE,6,1,1,14.0,5.0,5,2.8,1.0,11,319,0,"3363 E TREMONT AVE, NY",40.8345534,-73.8289746662
50039201,20.0,10.0,2015-10-09,2017-01-26,2016-12-21,11220,BROOKLYN,Chinese,6409 8TH AVE,6,2,2,18.0,8.0,5,3.6,1.6,36,475,1,"6409 8TH AVE, NY",40.742839,-74.0002749
50039202,4.0,2.0,2015-10-16,2016-05-24,2015-10-26,10013,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",10 MOTT ST,3,1,1,3.0,1.0,2,1.5,0.5,211,221,0,"10 MOTT ST, NY",40.7140639,-73.9985719199
50039207,5.0,1.0,2015-12-14,2017-02-13,2017-01-23,11354,QUEENS,Chinese,3916 COLLEGE POINT BLVD,3,2,1,3.0,0.0,2,1.5,0.0,21,427,1,"3916 COLLEGE POINT BLVD, NY",40.742745,-73.8370713
50039213,8.0,1.0,2015-10-02,2016-07-13,2016-05-26,10007,MANHATTAN,Pizza/Italian,8 CORTLANDT ST,4,2,1,6.0,0.0,3,2.0,0.0,48,285,1,"8 CORTLANDT ST, NY",40.7099671875,-74.0101323125
50039214,7.0,7.0,2015-11-10,2016-08-09,2016-07-22,10022,MANHATTAN,American,301 PARK AVE,4,1,1,6.0,6.0,3,2.0,2.0,18,273,0,"301 PARK AVE, NY",40.756502,-73.9733615431
50039216,6.0,2.0,2015-11-10,2017-01-17,2016-12-14,10022,MANHATTAN,American,301 PARK AVE,3,1,1,5.0,1.0,2,2.5,0.5,34,434,0,"301 PARK AVE, NY",40.756502,-73.9733615431
50039217,6.0,7.0,2015-09-12,2016-08-16,2016-06-17,10022,MANHATTAN,American,301 PARK AVE,6,1,2,5.0,5.0,5,1.0,1.0,60,339,0,"301 PARK AVE, NY",40.756502,-73.9733615431
50039218,5.0,1.0,2015-09-17,2016-07-11,2015-11-13,10022,MANHATTAN,American,301 PARK AVE,3,1,1,4.0,0.0,2,2.0,0.0,241,298,0,"301 PARK AVE, NY",40.756502,-73.9733615431
50039223,5.0,5.0,2015-12-17,2016-08-17,2016-01-04,11214,BROOKLYN,Mediterranean,2151 BATH AVE,3,1,2,4.0,3.0,2,2.0,1.5,226,244,0,"2151 BATH AVE, NY",40.59902048,-73.9978584
50039224,2.0,2.0,2015-12-03,2016-12-02,2015-12-03,10001,MANHATTAN,Café/Coffee/Tea,525 W 26TH ST,2,1,1,1.0,1.0,1,1.0,1.0,365,365,0,"525 W 26TH ST, NY",40.7502988,-74.0038896123
50039227,2.0,2.0,2015-10-24,2016-11-07,2015-10-24,10451,BRONX,Café/Coffee/Tea,260 E 161ST ST,2,2,2,0.0,0.0,1,0.0,0.0,380,380,1,"260 E 161ST ST, NY",40.8255737,-73.9189764
50039250,4.0,1.0,2015-09-02,2016-10-06,2016-09-08,10466,BRONX,Chinese,3986 WHITE PLAINS RD,3,1,1,3.0,0.0,2,1.5,0.0,28,400,0,"3986 WHITE PLAINS RD, NY",40.8880658,-73.8599735
50039260,2.0,6.0,2015-11-06,2016-07-12,2015-11-17,10017,MANHATTAN,Café/Coffee/Tea,140 E 45TH ST,3,1,3,1.0,3.0,2,0.5,1.5,238,249,0,"140 E 45TH ST, NY",40.7528537,-73.9738892
50039280,7.0,2.0,2015-10-28,2017-03-21,2016-09-07,11354,QUEENS,Chinese,13342 39TH AVE,5,2,1,5.0,1.0,4,1.25,0.25,195,510,1,"13342 39TH AVE, NY",40.748358,-73.9071319
50039282,3.0,3.0,2015-10-01,2016-06-06,2015-10-28,11201,BROOKLYN,American,250 JORALEMON ST,3,1,1,2.0,2.0,2,1.0,1.0,222,249,0,"250 JORALEMON ST, NY",40.6919444,-73.9897221
50039286,16.0,6.0,2015-12-15,2017-04-10,2017-03-03,10002,MANHATTAN,Chinese,300 GRAND ST,6,5,1,11.0,5.0,5,2.2,1.0,38,482,1,"300 GRAND ST, NY",40.7176113,-73.9916794
50039289,3.0,4.0,2015-10-28,2016-07-19,2015-11-27,11364,QUEENS,Korean,6123 SPRINGFIELD BLVD,3,1,1,2.0,3.0,2,1.0,1.5,235,265,0,"6123 SPRINGFIELD BLVD, NY",40.705583,-73.7397109
50039291,5.0,2.0,2015-10-13,2016-07-05,2015-10-26,11358,QUEENS,Korean,16316 NORTHERN BLVD,3,1,1,4.0,1.0,2,2.0,0.5,253,266,0,"16316 NORTHERN BLVD, NY",42.7458637,-73.7254921
50039294,16.0,7.0,2015-11-27,2017-03-01,2017-02-01,11208,BROOKLYN,Caribbean,3360 ATLANTIC AVE,7,2,1,14.0,6.0,6,2.33333333333,1.0,28,460,1,"3360 ATLANTIC AVE, NY",40.751368,-73.0275679
50039301,9.0,5.0,2015-10-14,2016-08-02,2016-07-21,10471,BRONX,Jewish/Kosher,5693 RIVERDALE AVE,4,2,1,7.0,4.0,3,2.33333333333,1.33333333333,12,293,1,"5693 RIVERDALE AVE, NY",40.9067378,-73.9043367
50039303,7.0,2.0,2016-02-13,2016-10-11,2016-03-15,11357,QUEENS,German,1516 149TH ST,3,1,1,6.0,1.0,2,3.0,0.5,210,241,0,"1516 149TH ST, NY",40.6981552,-73.8033693
50039305,2.0,4.0,2016-01-12,2017-03-09,2016-01-12,10305,STATEN ISLAND,Italian,1233 BAY ST,2,2,3,0.0,1.0,1,0.0,1.0,422,422,1,"1233 BAY ST, NY",40.61331885,-74.0652959841
50039306,6.0,2.0,2016-01-20,2017-02-21,2016-02-24,10022,MANHATTAN,American,301 PARK AVE,3,2,1,4.0,1.0,2,2.0,0.5,363,398,1,"301 PARK AVE, NY",40.756502,-73.9733615431
50039327,3.0,2.0,2016-01-26,2016-12-22,2016-03-30,11225,BROOKLYN,Café/Coffee/Tea,539 FLATBUSH AVE,3,2,1,1.0,1.0,2,0.5,0.5,267,331,1,"539 FLATBUSH AVE, NY",40.610391,-73.9233547
50039330,11.0,8.0,2015-10-13,2017-01-18,2016-12-22,11208,BROOKLYN,Café/Coffee/Tea,1170 LIBERTY AVE,6,2,2,9.0,6.0,5,1.8,1.2,27,463,1,"1170 LIBERTY AVE, NY",40.6787775,-73.8659266
50039333,3.0,1.0,2015-09-30,2016-10-04,2015-09-30,10314,STATEN ISLAND,Bagels/Pretzels,2655 RICHMOND AVE,2,2,1,1.0,0.0,1,1.0,0.0,370,370,1,"2655 RICHMOND AVE, NY",40.5816532,-74.166502
50039335,2.0,2.0,2015-09-30,2016-10-04,2015-09-30,10314,STATEN ISLAND,Bagels/Pretzels,2655 RICHMOND AVE,2,1,1,1.0,1.0,1,1.0,1.0,370,370,0,"2655 RICHMOND AVE, NY",40.5816532,-74.166502
50039357,3.0,1.0,2015-08-31,2016-08-24,2015-08-31,10012,MANHATTAN,Sandwiches/Salads/Mixed Buffet,110 THOMPSON ST,2,2,1,1.0,0.0,1,1.0,0.0,359,359,1,"110 THOMPSON ST, NY",40.7257014,-74.0017006009
50039358,10.0,4.0,2015-08-21,2016-09-28,2016-04-14,11203,BROOKLYN,Caribbean,4902 CHURCH AVE,5,1,1,9.0,3.0,4,2.25,0.75,167,404,0,"4902 CHURCH AVE, NY",40.65140135,-73.9312135433
50039359,4.0,3.0,2016-02-02,2016-11-18,2016-03-21,11215,BROOKLYN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",687 5TH AVE,3,1,3,3.0,0.0,2,1.5,0.0,242,290,0,"687 5TH AVE, NY",40.66139665,-73.9930052525
50039363,4.0,3.0,2015-10-06,2016-12-21,2016-10-25,10019,MANHATTAN,Thai,750 9TH AVE,3,1,1,3.0,2.0,2,1.5,1.0,57,442,0,"750 9TH AVE, NY",40.76370725,-73.9884265225
50039368,9.0,3.0,2016-01-07,2017-01-04,2016-11-16,10009,MANHATTAN,American,134 1ST AVE,4,1,1,8.0,2.0,3,2.66666666667,0.666666666667,49,363,0,"134 1ST AVE, NY",40.6857177,-73.4474891
50039378,2.0,4.0,2015-11-09,2016-05-27,2015-11-25,11201,BROOKLYN,Sandwiches,66 COURT ST,3,1,1,1.0,3.0,2,0.5,1.5,184,200,0,"66 COURT ST, NY",40.6918362,-73.991497
50039380,8.0,4.0,2016-02-04,2017-01-05,2016-12-09,11217,BROOKLYN,Caribbean,62 5TH AVE,4,1,2,7.0,2.0,3,2.33333333333,0.666666666667,27,336,0,"62 5TH AVE, NY",40.68122805,-73.9774792368
50039384,11.0,10.0,2015-11-02,2017-01-18,2016-12-03,11223,BROOKLYN,Chinese,605 AVENUE Z,6,1,1,10.0,9.0,5,2.0,1.8,46,443,0,"605 AVENUE Z, NY",40.5862565,-73.9715299
50039387,1.0,4.0,2015-12-02,2017-01-11,2015-12-02,11374,QUEENS,Thai,6332 WOODHAVEN BLVD,2,1,2,0.0,2.0,1,0.0,2.0,406,406,0,"6332 WOODHAVEN BLVD, NY",40.7314886,-73.8713423
50039396,5.0,2.0,2016-03-09,2016-09-27,2016-04-04,10014,MANHATTAN,American,835 WASHINGTON ST,3,2,1,3.0,1.0,2,1.5,0.5,176,202,1,"835 WASHINGTON ST, NY",40.7404412,-74.0076777
50039399,1.0,1.0,2015-08-14,2016-08-29,2015-08-14,11234,BROOKLYN,Sandwiches,5719 FLATLANDS AVE,2,1,1,0.0,0.0,1,0.0,0.0,381,381,0,"5719 FLATLANDS AVE, NY",40.6307777,-73.9209075
50039402,7.0,5.0,2015-10-13,2017-03-27,2016-07-19,11372,QUEENS,Spanish,3757 90TH ST,5,1,1,6.0,4.0,4,1.5,1.0,251,531,0,"3757 90TH ST, NY",40.619173,-74.0282049
50039403,14.0,3.0,2015-08-19,2016-11-22,2016-10-06,11355,QUEENS,Chinese,4142A MAIN ST,7,2,1,12.0,2.0,6,2.0,0.333333333333,47,461,1,"4142A MAIN ST, NY",43.1086491,-79.0540834
50039408,11.0,6.0,2015-10-13,2016-10-20,2016-09-26,10002,MANHATTAN,Café/Coffee/Tea,47 MARKET ST,6,1,1,10.0,5.0,5,2.0,1.0,24,373,0,"47 MARKET ST, NY",40.71196945,-73.9945509177
50039416,4.0,6.0,2016-06-02,2017-02-23,2017-01-13,10169,MANHATTAN,Thai,230 PARK AVE,4,1,1,3.0,5.0,3,1.0,1.66666666667,41,266,0,"230 PARK AVE, NY",40.7543934,-73.976102501
50039418,4.0,2.0,2015-10-13,2017-01-03,2016-10-12,10470,BRONX,"Bottled beverages, including water, sodas, juices, etc.",4279 KATONAH AVE,3,1,1,3.0,1.0,2,1.5,0.5,83,448,0,"4279 KATONAH AVE, NY",40.8978752,-73.8675071959
50039421,7.0,4.0,2015-08-10,2016-11-28,2016-09-12,10012,MANHATTAN,Thai,235 SULLIVAN ST,3,2,2,5.0,2.0,2,2.5,1.0,77,476,1,"235 SULLIVAN ST, NY",40.72977065,-73.9993918903
50039423,3.0,5.0,2015-07-29,2017-01-18,2016-08-13,10461,BRONX,"Bottled beverages, including water, sodas, juices, etc.",53 WESTCHESTER SQ,4,2,1,1.0,4.0,3,0.333333333333,1.33333333333,158,539,1,"53 WESTCHESTER SQ, NY",40.840505,-73.8433039
50039435,2.0,4.0,2015-11-10,2016-11-16,2015-11-10,11418,QUEENS,Mexican,10513 JAMAICA AVE,2,1,2,1.0,2.0,1,1.0,2.0,372,372,0,"10513 JAMAICA AVE, NY",40.723242,-73.7280407
50039436,8.0,3.0,2015-10-27,2017-02-06,2016-09-01,10036,MANHATTAN,American,144 W 46TH ST,5,2,1,6.0,2.0,4,1.5,0.5,158,468,1,"144 W 46TH ST, NY",40.75796775,-73.9841489777
50039438,5.0,2.0,2015-10-24,2016-12-22,2016-10-25,11225,BROOKLYN,Café/Coffee/Tea,1206 NOSTRAND AVE,3,1,1,4.0,1.0,2,2.0,0.5,58,425,0,"1206 NOSTRAND AVE, NY",40.6579377,-73.9504938
50039443,6.0,4.0,2015-11-21,2017-01-06,2016-12-05,11208,BROOKLYN,Bangladeshi,1215 LIBERTY AVE,3,1,1,5.0,3.0,2,2.5,1.5,32,412,0,"1215 LIBERTY AVE, NY",40.6791529,-73.8646071
50039444,5.0,4.0,2016-03-08,2016-12-09,2016-11-10,10011,MANHATTAN,American,245 W 17TH ST,4,1,2,4.0,2.0,3,1.33333333333,0.666666666667,29,276,0,"245 W 17TH ST, NY",40.7412338,-73.9997621
50039445,4.0,2.0,2016-03-08,2016-11-10,2016-04-01,10011,MANHATTAN,Café/Coffee/Tea,245 W 17TH ST,3,1,1,3.0,1.0,2,1.5,0.5,223,247,0,"245 W 17TH ST, NY",40.7412338,-73.9997621
50039446,5.0,3.0,2016-05-10,2017-03-13,2016-08-01,11004,QUEENS,Indian,25811 HILLSIDE AVE,3,1,1,4.0,2.0,2,2.0,1.0,224,307,0,"25811 HILLSIDE AVE, NY",40.7374599,-73.707734
50039447,4.0,5.0,2015-12-14,2016-07-21,2016-01-07,10472,BRONX,Chinese,1572 E 174TH STEET,3,3,2,1.0,3.0,2,0.5,1.5,196,220,1,"1572 E 174TH STEET, NY",,
50039452,1.0,3.0,2015-10-16,2016-11-07,2015-10-16,10038,MANHATTAN,Café/Coffee/Tea,150 BROADWAY,2,1,2,0.0,1.0,1,0.0,1.0,388,388,0,"150 BROADWAY, NY",40.7092698,-74.0102676
50039469,5.0,2.0,2015-11-19,2016-06-16,2015-12-02,11354,QUEENS,Café/Coffee/Tea,14906 NORTHERN BLVD,3,2,1,3.0,1.0,2,1.5,0.5,197,210,1,"14906 NORTHERN BLVD, NY",,
50039472,8.0,8.0,2015-09-02,2016-11-17,2016-11-09,10462,BRONX,Middle Eastern,700 RHINELANDER AVE,4,2,3,6.0,5.0,3,2.0,1.66666666667,8,442,1,"700 RHINELANDER AVE, NY",40.84736205,-73.86664315
50039475,9.0,6.0,2015-10-20,2017-03-08,2017-02-08,11419,QUEENS,Caribbean,12816 LIBERTY AVE,6,1,2,8.0,4.0,5,1.6,0.8,28,505,0,"12816 LIBERTY AVE, NY",42.663634,-73.6391139
50039487,12.0,1.0,2016-02-17,2017-04-03,2016-08-29,11354,QUEENS,Chinese,13620 ROOSEVELT AVE,6,2,1,10.0,0.0,5,2.0,0.0,217,411,1,"13620 ROOSEVELT AVE, NY",40.762461,-73.5150429
50039491,4.0,4.0,2015-10-27,2016-12-12,2016-11-14,10011,MANHATTAN,Pizza,601 6TH AVE,3,2,2,2.0,2.0,2,1.0,1.0,28,412,1,"601 6TH AVE, NY",40.66303425,-73.987809711
50039492,10.0,5.0,2015-11-07,2017-02-21,2017-01-12,11226,BROOKLYN,Chinese,2107 CORTELYOU RD,6,2,1,8.0,4.0,5,1.6,0.8,40,472,1,"2107 CORTELYOU RD, NY",40.6439723636,-73.9585169091
50039494,6.0,6.0,2015-10-21,2016-11-16,2016-10-17,11103,QUEENS,Café/Coffee/Tea,4005 BROADWAY,3,2,1,4.0,5.0,2,2.0,2.5,30,392,1,"4005 BROADWAY, NY",40.7935938,-73.9727055
50039495,15.0,3.0,2015-10-26,2017-03-31,2016-06-24,10005,MANHATTAN,American,130 WATER STREET,5,4,1,11.0,2.0,4,2.75,0.5,280,522,1,"130 WATER STREET, NY",40.7056658,-74.007032
50039497,3.0,2.0,2015-12-03,2016-08-02,2015-12-14,11372,QUEENS,Japanese,8612A 37TH AVE,3,1,1,2.0,1.0,2,1.0,0.5,232,243,0,"8612A 37TH AVE, NY",40.7569906,-73.9347189
50039503,2.0,5.0,2015-11-02,2016-07-19,2015-11-23,10474,BRONX,American,870 HUNTS POINT AVE,3,2,3,0.0,2.0,2,0.0,1.0,239,260,1,"870 HUNTS POINT AVE, NY",40.8188718,-73.8891015
50039506,9.0,8.0,2015-10-21,2017-01-24,2016-12-29,11201,BROOKLYN,Sandwiches,24 WILLOUGHBY ST,7,2,1,7.0,7.0,6,1.16666666667,1.16666666667,26,461,1,"24 WILLOUGHBY ST, NY",40.6921645,-73.9879674
50039510,22.0,10.0,2015-08-19,2016-08-11,2016-07-19,10455,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",865-869 E 149TH ST,8,3,1,19.0,9.0,7,2.71428571429,1.28571428571,23,358,1,"865-869 E 149TH ST, NY",40.8117503333,-73.9035692222
50039512,11.0,6.0,2015-07-30,2016-08-31,2016-08-18,10010,MANHATTAN,Sandwiches/Salads/Mixed Buffet,729 6TH AVE,6,2,1,9.0,5.0,5,1.8,1.0,13,398,1,"729 6TH AVE, NY",40.7435359,-73.9925707
50039514,10.0,9.0,2015-08-11,2017-02-14,2016-06-20,10458,BRONX,Pizza/Italian,2307 ARTHUR AVE,5,1,2,9.0,7.0,4,2.25,1.75,239,553,0,"2307 ARTHUR AVE, NY",40.8536975,-73.8893307
50039517,5.0,2.0,2015-10-28,2016-06-17,2015-11-13,11222,BROOKLYN,Café/Coffee/Tea,182 DRIGGS AVE,3,2,1,3.0,1.0,2,1.5,0.5,217,233,1,"182 DRIGGS AVE, NY",40.7230603,-73.9457454064
50039522,2.0,6.0,2015-10-23,2016-11-23,2016-10-27,11104,QUEENS,"Juice, Smoothies, Fruit Salads",4819 SKILLMAN AVE,3,1,3,1.0,3.0,2,0.5,1.5,27,397,0,"4819 SKILLMAN AVE, NY",40.715779,-73.9463029
50039531,1.0,2.0,2016-01-09,2017-03-07,2016-01-09,11236,BROOKLYN,American,9716 SEAVIEW AVE,2,1,2,0.0,0.0,1,0.0,0.0,423,423,0,"9716 SEAVIEW AVE, NY",40.6339095,-73.8885275
50039535,13.0,6.0,2015-10-27,2017-03-01,2017-02-07,10036,MANHATTAN,Chinese,648 9TH AVE,6,1,1,12.0,5.0,5,2.4,1.0,22,491,0,"648 9TH AVE, NY",40.76051755,-73.9907493375
50039550,12.0,1.0,2015-12-10,2016-12-05,2016-06-27,11220,BROOKLYN,Chinese,5910 8TH AVE,5,1,1,11.0,0.0,4,2.75,0.0,161,361,0,"5910 8TH AVE, NY",40.63596905,-74.0093410033
50039561,12.0,5.0,2015-10-29,2017-01-11,2016-12-13,10025,MANHATTAN,Asian,928 AMSTERDAM AVE,5,1,1,11.0,4.0,4,2.75,1.0,29,440,0,"928 AMSTERDAM AVE, NY",40.80024475,-73.9662982604
50039564,2.0,2.0,2016-01-13,2017-03-07,2016-01-13,10465,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3830-34 E TREMONT AVE,2,2,2,0.0,0.0,1,0.0,0.0,419,419,1,"3830-34 E TREMONT AVE, NY",,
50039576,6.0,1.0,2016-02-28,2016-09-01,2016-03-24,11368,QUEENS,Mexican,5309 106TH ST,3,2,1,4.0,0.0,2,2.0,0.0,161,186,1,"5309 106TH ST, NY",40.6907918,-73.8392632
50039585,4.0,1.0,2016-01-22,2017-03-31,2016-01-22,10014,MANHATTAN,Donuts,10 MORTON ST,2,3,1,1.0,0.0,1,1.0,0.0,434,434,1,"10 MORTON ST, NY",40.72685385,-73.4325182779
50039590,2.0,4.0,2015-11-02,2016-10-19,2015-11-02,10453,BRONX,Chicken,1 E BURNSIDE AVE,2,1,1,1.0,3.0,1,1.0,3.0,352,352,0,"1 E BURNSIDE AVE, NY",40.625246,-74.135284
50039592,6.0,3.0,2015-11-12,2017-01-04,2016-12-08,10458,BRONX,American,232 E 198TH ST,3,1,2,5.0,1.0,2,2.5,0.5,27,419,0,"232 E 198TH ST, NY",40.86924905,-73.88984045
50039600,2.0,4.0,2015-10-27,2016-11-14,2015-10-27,10016,MANHATTAN,Japanese,39 E 31ST ST,2,1,2,1.0,2.0,1,1.0,2.0,384,384,0,"39 E 31ST ST, NY",40.74566085,-73.9833132509
50039611,16.0,6.0,2016-04-12,2016-12-06,2016-11-15,11225,BROOKLYN,Mexican,545 FLATBUSH AVE,5,2,1,14.0,5.0,4,3.5,1.25,21,238,1,"545 FLATBUSH AVE, NY",40.610391,-73.9233547
50039613,1.0,2.0,2015-09-26,2016-08-03,2015-09-26,10455,BRONX,Mexican,859 E 149TH ST,2,1,1,0.0,1.0,1,0.0,1.0,312,312,0,"859 E 149TH ST, NY",40.8118963333,-73.9037495556
50039632,5.0,2.0,2016-03-11,2016-11-10,2016-03-28,10036,MANHATTAN,American,229 W 43RD ST,3,1,1,4.0,1.0,2,2.0,0.5,227,244,0,"229 W 43RD ST, NY",40.75747205,-73.9874717257
50039648,14.0,12.0,2015-10-05,2017-04-06,2017-03-09,11372,QUEENS,Asian,7415 ROOSEVELT AVE,8,3,1,11.0,11.0,7,1.57142857143,1.57142857143,28,549,1,"7415 ROOSEVELT AVE, NY",40.762461,-73.5150429
50039666,9.0,5.0,2015-08-19,2017-01-31,2016-12-29,11377,QUEENS,Chinese,5008 SKILLMAN AVE,6,1,1,8.0,4.0,5,1.6,0.8,33,531,0,"5008 SKILLMAN AVE, NY",40.715779,-73.9463029
50039667,4.0,3.0,2015-12-30,2016-06-02,2015-12-30,11220,BROOKLYN,Middle Eastern,5602 6TH AVE,2,1,1,3.0,2.0,1,3.0,2.0,155,155,0,"5602 6TH AVE, NY",40.6404476,-74.0119879505
50039681,13.0,7.0,2015-10-27,2017-04-10,2016-09-24,11220,BROOKLYN,Chinese,4924 8TH AVE,5,7,3,6.0,4.0,4,1.5,1.0,198,531,1,"4924 8TH AVE, NY",40.6412777,-74.0037477
50039683,5.0,2.0,2015-08-06,2016-06-08,2015-08-17,10463,BRONX,Asian,221 W 230TH ST,3,1,1,4.0,1.0,2,2.0,0.5,296,307,0,"221 W 230TH ST, NY",40.8774514,-73.9069763
50039685,11.0,8.0,2015-12-09,2017-03-06,2016-08-23,11419,QUEENS,Caribbean,12812 LIBERTY AVE,5,2,2,9.0,6.0,4,2.25,1.5,195,453,1,"12812 LIBERTY AVE, NY",42.663634,-73.6391139
50039687,8.0,5.0,2016-01-21,2016-10-27,2016-09-06,11418,QUEENS,"Bottled beverages, including water, sodas, juices, etc.",8750 LEFFERTS BLVD,6,1,1,7.0,4.0,5,1.4,0.8,51,280,0,"8750 LEFFERTS BLVD, NY",40.668726,-73.8214429
50039695,7.0,5.0,2015-10-28,2017-02-21,2016-12-19,11362,QUEENS,Thai,24911 NORTHERN BLVD,4,4,3,3.0,2.0,3,1.0,0.666666666667,64,482,1,"24911 NORTHERN BLVD, NY",42.7458637,-73.7254921
50039705,6.0,4.0,2015-10-02,2017-03-24,2016-02-11,10013,MANHATTAN,Café/Coffee/Tea,93 WORTH ST,5,1,1,5.0,3.0,4,1.25,0.75,407,539,0,"93 WORTH ST, NY",,
50039714,1.0,2.0,2015-11-04,2016-10-31,2015-11-04,11385,QUEENS,American,8000 COOPER AVE,2,1,2,0.0,0.0,1,0.0,0.0,362,362,0,"8000 COOPER AVE, NY",40.7081812,-73.8723015
50039715,6.0,7.0,2015-08-06,2017-04-03,2016-09-16,10002,MANHATTAN,Bakery,248 BROOME ST,5,1,1,5.0,6.0,4,1.25,1.5,199,606,0,"248 BROOME ST, NY",40.7181095,-73.9896165
