,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
40367829,14.0,16.0,2013-05-23,2016-02-22,2015-02-11,11416,QUEENS,Hamburgers,7550 101 AVENUE,10,1,1,13.0,15.0,9,1.44444444444,1.66666666667,376,1005,0,"7550 101 AVENUE, NY",,
40368065,3.0,4.0,2014-04-07,2016-04-15,2015-04-16,10017,MANHATTAN,American,320 EAST   43 STREET,3,1,1,2.0,3.0,2,1.0,1.5,365,739,0,"320 EAST   43 STREET, NY",,
40368313,5.0,4.0,2013-05-13,2016-04-20,2015-04-29,10036,MANHATTAN,American,67 WEST   44 STREET,4,2,1,3.0,3.0,3,1.0,1.0,357,1073,1,"67 WEST   44 STREET, NY",,
40368318,17.0,11.0,2013-10-09,2016-08-29,2016-02-29,10017,MANHATTAN,American,21 EAST   47 STREET,11,2,1,15.0,10.0,10,1.5,1.0,182,1055,1,"21 EAST   47 STREET, NY",,
40368374,15.0,11.0,2014-06-12,2016-12-19,2016-10-19,10036,MANHATTAN,American,140 WEST   44 STREET,7,1,1,14.0,10.0,6,2.33333333333,1.66666666667,61,921,0,"140 WEST   44 STREET, NY",,
40368632,13.0,7.0,2014-05-14,2017-01-13,2016-12-20,11228,BROOKLYN,American,7504 13 AVENUE,7,1,2,12.0,5.0,6,2.0,0.833333333333,24,975,0,"7504 13 AVENUE, NY",,
40368725,15.0,9.0,2014-02-20,2016-12-01,2016-07-20,10011,MANHATTAN,Spanish,245 WEST   16 STREET,8,3,2,12.0,7.0,7,1.71428571429,1.0,134,1015,1,"245 WEST   16 STREET, NY",,
40368763,6.0,6.0,2014-01-10,2016-10-24,2015-10-26,10022,MANHATTAN,American,111 EAST   54 STREET,5,1,1,5.0,5.0,4,1.25,1.25,364,1018,0,"111 EAST   54 STREET, NY",,
40368897,9.0,7.0,2014-04-02,2016-12-22,2015-10-08,10017,MANHATTAN,Japanese,17 EAST   48 STREET,6,1,1,8.0,6.0,5,1.6,1.2,441,995,0,"17 EAST   48 STREET, NY",,
40369139,3.0,3.0,2014-03-05,2016-04-19,2015-04-03,10036,MANHATTAN,French,252 WEST   46 STREET,3,1,2,2.0,1.0,2,1.0,0.5,382,776,0,"252 WEST   46 STREET, NY",,
40369165,19.0,15.0,2013-11-23,2016-08-23,2016-07-26,10128,MANHATTAN,American,302 EAST   92 STREET,10,2,2,17.0,13.0,9,1.88888888889,1.44444444444,28,1004,1,"302 EAST   92 STREET, NY",,
40369287,10.0,7.0,2013-02-22,2016-01-08,2014-08-01,11205,BROOKLYN,American,240 DE KALB AVENUE,5,1,1,9.0,6.0,4,2.25,1.5,525,1050,0,"240 DE KALB AVENUE, NY",,
40369461,13.0,2.0,2014-12-23,2017-02-07,2016-01-06,10036,MANHATTAN,French,123 WEST   44 STREET,6,1,1,12.0,1.0,5,2.4,0.2,398,777,0,"123 WEST   44 STREET, NY",,
40369495,12.0,7.0,2014-03-07,2016-10-31,2016-08-31,10023,MANHATTAN,Japanese,2018 BROADWAY,7,2,1,10.0,6.0,6,1.66666666667,1.0,61,969,1,"2018 BROADWAY, NY",40.776037,-73.9818677
40369521,14.0,5.0,2013-12-11,2016-05-16,2015-06-09,10003,MANHATTAN,American,33 UNIVERSITY PLACE,8,2,1,12.0,4.0,7,1.71428571429,0.571428571429,342,887,1,"33 UNIVERSITY PLACE, NY",40.7319768,-73.9942395
40369535,4.0,3.0,2014-04-07,2017-03-17,2016-03-08,11201,BROOKLYN,Hamburgers,395 FLATBUSH AVENUE EXTENSION,4,1,1,3.0,2.0,3,1.0,0.666666666667,374,1075,0,"395 FLATBUSH AVENUE EXTENSION, NY",40.6896224,-73.9804806
40369580,18.0,12.0,2014-08-27,2016-12-15,2016-10-13,10016,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",718 2 AVENUE,8,1,2,17.0,10.0,7,2.42857142857,1.42857142857,63,841,0,"718 2 AVENUE, NY",40.5891858121,-73.9621709933
40369641,13.0,6.0,2013-06-24,2016-06-17,2016-06-01,10464,BRONX,Seafood,2 CITY ISLAND AVE,6,2,2,11.0,4.0,5,2.2,0.8,16,1089,1,"2 CITY ISLAND AVE, NY",40.8377609,-73.7826553002
40369724,7.0,9.0,2013-07-16,2016-04-26,2015-05-13,11375,QUEENS,Hamburgers,10615 71 AVENUE,7,1,2,6.0,7.0,6,1.0,1.16666666667,349,1015,0,"10615 71 AVENUE, NY",,
40369810,6.0,2.0,2014-04-15,2016-04-20,2015-04-01,10003,MANHATTAN,American,129 EAST   18 STREET,3,2,1,4.0,1.0,2,2.0,0.5,385,736,1,"129 EAST   18 STREET, NY",,
