,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,3-day temp,3-day humidity,crit_vs_sec_last_insp,prior_2p_crit_insps,rating,rating_null,rating_null_zip,food_poisoning_complaints,food_establishment_complaints,electric_complaints,safety_complaints,rodent_complaints,dirty_conditions_complaints,general_complaints,missed_collection_complaints,police_matter_complaints,liq_license,side_license,target,prediction,true_positive,true_negative,false_positive,false_negative,latitude,longitude
50015981,21.0,9.0,2014-12-24,2017-02-10,2017-01-23,11214,BROOKLYN,Chinese,2332 86TH ST,7,1,1,20.0,8.0,6,3.33333333333,1.33333333333,18,779,0,36.66666667,71.0,4,4,3.2,0,0,4,10,4,4,9.0,13.0,2.0,7.0,8,True,False,0,1,False,False,True,False,40.59987460000001,-73.99089190000002
50016018,9.0,4.0,2015-03-04,2017-01-14,2016-10-13,11211,BROOKLYN,Tex-Mex,189 BORINQUEN PL,5,1,1,8.0,3.0,4,2.0,0.75,93,682,0,44.33333333,68.33333333,4,2,4.4,0,0,4,4,23,2,43.0,22.0,24.0,46.0,23,True,False,0,1,False,False,True,False,40.7108591,-73.95217770000002
50016046,9.0,8.0,2014-12-11,2016-05-11,2015-04-08,11412,QUEENS,"Juice, Smoothies, Fruit Salads",20033 LINDEN BLVD,5,1,1,8.0,7.0,4,2.0,1.75,399,517,0,58.33333333,52.33333333,1,2,4.05945945945946,1,0,0,0,4,0,12.0,13.0,3.0,15.0,7,True,False,0,0,False,True,False,False,40.69489,-73.751559
50016080,14.0,9.0,2015-05-13,2017-01-23,2016-12-13,10001,MANHATTAN,Korean,2 W 32ND ST,9,2,1,12.0,8.0,8,1.5,1.0,41,621,1,43.66666667,88.66666667,2,2,2.2,0,0,23,72,11,8,37.0,41.0,14.0,16.0,11,True,False,1,1,True,False,False,False,40.7472085,-73.98618359999998
50016081,7.0,3.0,2015-04-08,2017-01-25,2016-05-16,10065,MANHATTAN,American,791 LEXINGTON AVE,4,1,2,6.0,1.0,3,2.0,0.333333333333,254,658,0,40.33333333,80.33333333,2,2,4.0,0,0,11,16,3,3,22.0,25.0,4.0,24.0,17,True,True,0,1,False,False,True,False,40.7636724,-73.9668523
50016101,5.0,5.0,2014-12-03,2017-02-17,2016-07-14,10454,BRONX,Chicken,2660 3RD AVE,4,1,1,4.0,4.0,3,1.33333333333,1.33333333333,218,807,0,38.33333333,53.66666667,0,1,4.1,0,0,1,6,28,14,10.0,12.0,58.0,10.0,1,False,False,0,0,False,True,False,False,40.8054759,-73.93451850000002
50016112,7.0,4.0,2015-02-05,2016-09-13,2016-02-23,11208,BROOKLYN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3398 FULTON ST,4,2,1,5.0,3.0,3,1.66666666667,1.0,203,586,1,72.33333333,61.33333333,3,2,4.6,0,0,4,4,25,23,10.0,31.0,15.0,25.0,11,True,False,1,0,False,False,False,True,40.684019,-73.87011
50016152,22.0,8.0,2015-01-05,2017-03-15,2016-08-10,10016,MANHATTAN,American,33 E 33RD ST,9,4,1,18.0,7.0,8,2.25,0.875,217,800,1,25.66666667,58.33333333,1,6,4.1,0,0,20,53,16,6,42.0,23.0,15.0,21.0,3,True,False,1,1,True,False,False,False,40.7469969,-73.98260690000002
50016195,6.0,10.0,2014-12-11,2016-10-27,2016-05-17,10468,BRONX,Chinese,2359 GRAND CONCOURSE,6,1,1,5.0,9.0,5,1.0,1.8,163,686,0,49.33333333,55.66666667,1,1,4.4,0,0,3,13,109,31,104.0,6.0,107.0,2.0,9,True,False,0,1,False,False,True,False,40.8592011,-73.8993748
50016217,4.0,6.0,2015-01-13,2016-08-02,2016-02-10,11238,BROOKLYN,American,794 WASHINGTON AVE,4,1,2,3.0,4.0,3,1.0,1.33333333333,174,567,0,76.0,79.66666667,1,1,4.8,0,0,1,5,25,10,230.0,23.0,24.0,20.0,3,True,False,0,0,False,True,False,False,40.6741903,-73.9633128
50016263,1.0,4.0,2015-01-06,2016-08-09,2015-07-31,11377,QUEENS,Sandwiches/Salads/Mixed Buffet,5018 ROOSEVELT AVE,4,1,1,0.0,3.0,3,0.0,1.0,375,581,0,81.66666667,53.33333333,0,0,4.0,0,0,4,4,10,3,19.0,21.0,21.0,2.0,2,True,False,0,0,False,True,False,False,40.7433313,-73.91422829999998
50016317,16.0,9.0,2014-11-17,2017-01-06,2016-12-08,10454,BRONX,Pizza/Italian,361 E 138TH ST,8,2,1,14.0,8.0,7,2.0,1.14285714286,29,781,1,36.33333333,52.66666667,2,6,5.0,0,0,3,3,48,24,55.0,19.0,31.0,8.0,1,True,False,1,1,True,False,False,False,40.8097876,-73.9237871
50016327,3.0,3.0,2015-01-07,2016-03-31,2015-01-07,11220,BROOKLYN,Chinese,4508 8TH AVE,2,2,1,1.0,2.0,1,1.0,2.0,449,449,1,51.33333333,47.66666667,1,0,3.966810344827586,1,0,0,1,3,0,0.0,3.0,3.0,2.0,0,False,False,1,0,False,False,False,True,40.8305223,-73.9361877
50016339,6.0,4.0,2015-02-03,2015-12-11,2015-03-06,10012,MANHATTAN,American,60 THOMPSON ST,3,1,1,5.0,3.0,2,2.5,1.5,280,311,0,53.0,76.0,3,2,4.0,0,0,10,21,24,13,38.0,59.0,38.0,28.0,12,True,False,0,1,False,False,True,False,40.7239619,-74.0031077
50016346,4.0,9.0,2014-12-10,2016-08-16,2016-01-19,10016,MANHATTAN,American,600 3RD AVE,4,1,3,3.0,6.0,3,1.0,2.0,210,615,0,84.66666667,69.0,1,0,4.3,0,0,9,38,7,2,22.0,21.0,10.0,15.0,1,True,False,0,0,False,True,False,False,40.74930629999999,-73.9759128
50016362,5.0,7.0,2015-01-07,2016-11-09,2016-08-04,11213,BROOKLYN,Seafood,1299 BERGEN ST,5,1,1,4.0,6.0,4,1.0,1.5,97,672,0,56.0,55.0,1,1,5.0,0,0,0,2,49,12,83.0,40.0,69.0,14.0,7,True,False,0,0,False,True,False,False,40.67579179999999,-73.9420191
50016385,11.0,6.0,2015-05-08,2016-08-12,2016-06-29,10034,MANHATTAN,Mexican,101 SHERMAN AVE,5,2,1,9.0,5.0,4,2.25,1.25,44,462,1,86.0,68.66666667,3,3,4.6,0,0,7,50,131,40,99.0,32.0,133.0,5.0,5,True,False,1,1,True,False,False,False,40.8636126,-73.92531629999998
50016388,9.0,6.0,2014-12-04,2016-08-10,2016-07-19,10036,MANHATTAN,American,270 W 43RD ST,5,1,1,8.0,5.0,4,2.0,1.25,22,615,0,79.66666667,61.66666667,2,2,4.5,0,0,29,49,14,2,17.0,46.0,21.0,11.0,24,True,False,0,1,False,False,True,False,40.7576248,-73.9891255
50016436,6.0,10.0,2014-12-10,2016-06-02,2015-09-17,10310,STATEN ISLAND,Mexican,1285 CASTLETON AVE,5,1,3,5.0,7.0,4,1.25,1.75,259,540,0,74.0,66.0,1,1,4.0,0,0,0,0,2,0,15.0,15.0,1.0,9.0,8,True,False,0,0,False,True,False,False,40.6338873,-74.12556790000002
50016444,14.0,12.0,2014-10-23,2016-12-13,2016-10-26,11223,BROOKLYN,Jewish/Kosher,2030 OCEAN PKWY,7,2,3,12.0,9.0,6,2.0,1.5,48,782,1,37.66666667,70.66666667,2,5,4.3,0,0,1,2,7,0,1.0,26.0,0.0,13.0,2,True,False,1,1,True,False,False,False,40.5992353,-73.9666158
50016473,12.0,10.0,2015-04-07,2017-02-24,2016-04-22,10022,MANHATTAN,American,347 E 54TH ST,5,4,2,8.0,8.0,4,2.0,2.0,308,689,1,56.33333333,67.66666667,1,3,4.8,0,0,6,28,12,3,42.0,32.0,67.0,6.0,5,True,False,1,0,False,False,False,True,40.7568137,-73.9647539
50016488,3.0,3.0,2014-12-09,2017-01-25,2015-12-01,10038,MANHATTAN,Italian,21 ANN ST,3,2,2,1.0,1.0,2,0.5,0.5,421,778,1,42.0,77.0,2,1,4.2,0,0,21,55,7,5,18.0,32.0,47.0,11.0,10,True,False,1,1,True,False,False,False,40.7108994,-74.0075265
50016526,14.0,11.0,2015-01-14,2016-07-20,2015-12-16,11423,QUEENS,Sandwiches/Salads/Mixed Buffet,20520 JAMAICA AVE,7,1,1,13.0,10.0,6,2.16666666667,1.66666666667,217,553,0,79.33333333,59.66666667,0,4,3.0,0,0,0,1,4,0,5.0,10.0,0.0,8.0,3,True,False,0,0,False,True,False,False,40.71346079999999,-73.7542318
50016569,7.0,2.0,2015-03-18,2016-10-20,2015-12-01,10011,MANHATTAN,American,169 8TH AVE,4,2,1,5.0,1.0,3,1.66666666667,0.333333333333,324,582,1,71.66666667,65.33333333,1,1,4.3,0,0,12,49,37,4,95.0,56.0,65.0,41.0,8,True,True,1,0,False,False,False,True,40.7426947,-74.0007849
50016593,8.0,4.0,2015-02-18,2016-09-22,2016-08-09,11354,QUEENS,Chinese,13335 ROOSEVELT AVE,6,1,1,7.0,3.0,5,1.4,0.6,44,582,0,78.33333333,58.0,1,1,3.9943396226415087,1,0,20,74,6,0,29.0,38.0,3.0,10.0,18,True,False,0,0,False,True,False,False,40.758818700000006,-73.83313170000002
50016598,5.0,2.0,2015-03-26,2016-03-31,2015-10-20,11430,QUEENS,Donuts,NKA JFK INTERNATIONAL AIRPORT,6,2,1,3.0,1.0,5,0.6,0.2,163,371,1,49.0,52.0,2,1,3.2,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,False,False,1,1,True,False,False,False,40.6413111,-73.77813909999998
50016604,4.0,5.0,2015-02-05,2016-09-07,2015-07-21,10463,BRONX,Pizza,161 W 231ST ST,4,1,2,3.0,3.0,3,1.0,1.0,414,580,0,77.33333333,59.33333333,1,0,2.4,0,0,6,18,33,10,46.0,27.0,34.0,4.0,6,True,False,0,0,False,True,False,False,40.878481,-73.9030551
50016624,2.0,1.0,2014-12-16,2016-01-19,2014-12-16,10305,STATEN ISLAND,Pizza,1910 HYLAN BLVD,2,1,1,1.0,0.0,1,1.0,0.0,399,399,0,28.0,59.0,1,0,3.6,0,0,2,5,0,0,5.0,6.0,1.0,7.0,1,True,False,0,0,False,True,False,False,40.582786,-74.09602
50016663,12.0,8.0,2015-04-23,2017-01-24,2016-10-29,10028,MANHATTAN,Pizza/Italian,1426 3RD AVE,6,2,3,10.0,5.0,5,2.0,1.0,87,642,1,41.0,89.66666667,4,2,4.1,0,0,10,44,22,5,70.0,44.0,32.0,30.0,15,True,True,1,1,True,False,False,False,40.775589,-73.956614
50016675,1.0,3.0,2015-02-24,2016-02-23,2015-02-24,11354,QUEENS,Chinese,13335 ROOSEVELT AVE,2,1,1,0.0,2.0,1,0.0,2.0,364,364,0,45.0,60.33333333,0,0,3.9943396226415087,1,0,20,74,6,0,29.0,38.0,3.0,10.0,18,True,False,0,0,False,True,False,False,40.758818700000006,-73.83313170000002
50016678,3.0,5.0,2014-12-16,2017-03-03,2017-02-13,10001,MANHATTAN,Korean,2 W 32ND ST,4,3,2,0.0,3.0,3,0.0,1.0,18,808,1,48.0,50.66666667,3,1,3.7,0,0,23,72,11,8,37.0,41.0,14.0,16.0,11,True,False,1,1,True,False,False,False,40.7472085,-73.98618359999998
50016699,9.0,8.0,2015-02-04,2017-03-02,2016-11-01,11375,QUEENS,Spanish,10311 QUEENS BLVD,5,3,2,6.0,6.0,4,1.5,1.5,121,757,1,55.0,61.0,2,2,4.0,0,0,1,23,2,2,3.0,16.0,3.0,5.0,3,True,False,1,1,True,False,False,False,40.7140266,-73.83058299999998
50016740,5.0,8.0,2015-01-05,2016-03-11,2015-09-03,10039,MANHATTAN,American,703 LENOX AVE,5,2,2,3.0,6.0,4,0.75,1.5,190,431,1,63.33333333,52.0,0,0,3.0,0,0,4,8,46,5,9.0,7.0,33.0,4.0,3,True,False,1,0,False,False,False,True,40.8207373,-73.93610509999998
50016745,4.0,1.0,2015-01-22,2017-02-08,2016-01-11,11412,QUEENS,Pizza,19922 HOLLIS AVE,3,1,1,3.0,0.0,2,1.5,0.0,394,748,0,44.66666667,79.33333333,2,1,2.7,0,0,3,2,3,0,8.0,16.0,3.0,29.0,2,False,False,0,1,False,False,True,False,40.7059245,-73.7578128
50016759,20.0,12.0,2014-11-13,2017-02-06,2017-01-10,10457,BRONX,Spanish,237 E TREMONT AVE,10,1,1,19.0,11.0,9,2.11111111111,1.22222222222,27,816,0,37.66666667,44.33333333,3,7,3.1,0,0,2,3,86,41,78.0,17.0,126.0,3.0,10,True,False,0,1,False,False,True,False,40.8490863,-73.90438509999998
50016779,7.0,5.0,2015-03-12,2016-07-14,2016-06-08,11354,QUEENS,Chinese,13335 ROOSEVELT AVE,6,1,2,6.0,3.0,5,1.2,0.6,36,490,0,80.33333333,69.33333333,1,1,4.6,0,0,20,74,6,0,29.0,38.0,3.0,10.0,18,True,False,0,1,False,False,True,False,40.758818700000006,-73.83313170000002
50016825,4.0,6.0,2015-01-16,2017-01-03,2016-11-03,10019,MANHATTAN,Tex-Mex,736 10TH AVE,5,1,1,3.0,5.0,4,0.75,1.25,61,718,0,41.0,74.0,1,0,4.0,0,0,6,20,173,18,64.0,76.0,210.0,54.0,13,True,False,0,1,False,False,True,False,40.7647761,-73.9914339
50016842,8.0,7.0,2015-01-08,2016-11-03,2016-09-15,10033,MANHATTAN,Spanish,1306 SAINT NICHOLAS AVE,5,1,2,7.0,5.0,4,1.75,1.25,49,665,0,58.66666667,68.0,2,3,4.2,0,0,0,22,131,24,69.0,35.0,121.0,20.0,15,True,True,0,1,False,False,True,False,40.8456796,-73.9361605
50016855,12.0,11.0,2014-11-06,2016-09-22,2015-08-19,11372,QUEENS,Pakistani,7064 BROADWAY,6,1,2,11.0,9.0,5,2.2,1.8,400,686,0,78.33333333,58.0,1,2,4.2,0,0,9,24,39,17,76.0,70.0,39.0,24.0,12,True,True,0,1,False,False,True,False,40.7935938,-73.9727055
50016857,6.0,4.0,2014-12-18,2016-04-25,2015-06-04,11420,QUEENS,Sandwiches,13011 N CONDUIT AVE,4,1,1,5.0,3.0,3,1.66666666667,1.0,326,494,0,58.0,61.0,1,2,3.2,0,0,0,1,2,0,8.0,6.0,0.0,29.0,3,False,False,0,0,False,True,False,False,40.6681633,-73.8403411
50016875,4.0,5.0,2014-12-18,2016-08-13,2015-07-08,11210,BROOKLYN,Chinese,2419 FOSTER AVE,4,1,1,3.0,4.0,3,1.0,1.33333333333,402,604,0,85.66666667,74.33333333,1,1,4.4,0,0,1,4,125,32,25.0,27.0,54.0,23.0,6,True,False,0,0,False,True,False,False,40.6385508,-73.9534278
50016877,3.0,4.0,2014-12-15,2017-03-28,2016-02-17,11373,QUEENS,Chinese,8543 GRAND AVE,3,1,1,2.0,3.0,2,1.0,1.5,405,834,0,43.66666667,85.0,2,1,4.5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,False,0,1,False,False,True,False,40.761786,-73.5178619
50016928,4.0,4.0,2014-12-16,2017-02-21,2015-12-22,11423,QUEENS,Hamburgers,20411 HILLSIDE AVE,3,2,1,2.0,3.0,2,1.0,1.5,427,798,1,47.33333333,50.0,1,0,3.3,0,0,1,2,1,2,1.0,5.0,0.0,6.0,0,False,False,1,0,False,False,False,True,40.7374599,-73.707734
50016957,7.0,3.0,2015-02-12,2016-09-12,2016-03-28,10458,BRONX,American,2472 ARTHUR AVE,4,1,1,6.0,2.0,3,2.0,0.666666666667,168,578,0,77.33333333,61.33333333,2,2,4.3,0,0,5,10,62,10,56.0,13.0,49.0,16.0,0,True,False,0,1,False,False,True,False,40.8570513,-73.88599381979999
50016958,3.0,2.0,2014-12-10,2016-08-16,2016-01-11,11368,QUEENS,Other,3307 100TH ST,4,1,1,2.0,1.0,3,0.666666666667,0.333333333333,218,615,0,87.0,60.66666667,1,1,3.9531578947368446,1,0,1,1,1,4,3.0,10.0,1.0,14.0,1,False,False,0,0,False,True,False,False,40.612267,-74.0324959
50016961,12.0,9.0,2014-12-08,2017-03-13,2017-02-13,11235,BROOKLYN,Chinese,1654 SHEEPSHEAD BAY RD,7,1,2,11.0,7.0,6,1.83333333333,1.16666666667,28,826,0,28.66666667,48.33333333,2,4,5.0,0,0,10,7,7,2,10.0,47.0,3.0,14.0,3,True,False,0,1,False,False,True,False,40.58650215,-73.95254837350001
50017018,5.0,3.0,2014-12-22,2016-06-08,2015-08-28,10028,MANHATTAN,Chinese,1420 3RD AVE,5,1,1,4.0,2.0,4,1.0,0.5,285,534,0,69.66666667,61.66666667,1,1,3.9,0,0,7,43,15,5,63.0,40.0,22.0,30.0,14,True,True,0,0,False,True,False,False,40.7754305,-73.95683819999998
50017020,10.0,3.0,2015-03-03,2017-04-03,2016-08-03,10019,MANHATTAN,Italian,1 W 58TH ST,7,1,1,9.0,2.0,6,1.5,0.333333333333,243,762,0,50.33333333,56.0,1,2,4.7,0,0,0,0,1,0,4.0,13.0,0.0,40.0,3,True,False,0,1,False,False,True,False,40.623183,-73.98610090000003
50017029,4.0,2.0,2014-12-17,2017-02-22,2016-02-11,11218,BROOKLYN,Pizza,306 DITMAS AVE,3,2,1,2.0,1.0,2,1.0,0.5,377,798,1,47.0,53.0,1,0,4.1,0,0,1,3,22,4,10.0,41.0,26.0,15.0,5,True,False,1,0,False,False,False,True,40.6356821,-73.9756847
50017030,8.0,6.0,2014-12-18,2016-07-22,2015-08-18,10036,MANHATTAN,Korean,364 W 46TH ST,5,1,1,7.0,5.0,4,1.75,1.25,339,582,0,80.66666667,55.0,1,2,4.4,0,0,17,35,40,19,114.0,49.0,64.0,53.0,16,True,True,0,0,False,True,False,False,40.7605514,-73.9902920877
50017041,5.0,8.0,2014-12-10,2016-03-16,2015-09-10,10001,MANHATTAN,Salads,151 W 34TH ST,5,1,3,4.0,5.0,4,1.0,1.25,188,462,0,51.33333333,68.66666667,1,1,4.1,0,0,27,71,1,0,33.0,30.0,0.0,1.0,15,True,False,0,0,False,True,False,False,40.7508469,-73.989168
50017059,7.0,7.0,2014-12-17,2016-12-13,2016-10-22,10461,BRONX,American,2997 WESTCHESTER AVE,5,1,1,6.0,6.0,4,1.5,1.5,52,727,0,39.0,61.33333333,3,2,3.8,0,0,1,11,5,4,15.0,17.0,2.0,8.0,3,True,True,0,0,False,True,False,False,40.847301,-73.8322218
50017060,8.0,8.0,2014-12-12,2016-04-22,2015-04-28,10013,MANHATTAN,Chinese,56 MOTT ST,4,1,2,7.0,6.0,3,2.33333333333,2.0,360,497,0,63.33333333,48.0,1,2,4.2,0,0,20,83,21,6,41.0,43.0,40.0,25.0,11,True,False,0,0,False,True,False,False,40.7158225882,-73.9982545882
50017064,11.0,4.0,2014-12-10,2016-08-30,2016-01-06,11220,BROOKLYN,Chinese,4619 8TH AVE,7,2,1,9.0,3.0,6,1.5,0.5,237,629,1,81.0,61.33333333,2,3,3.966810344827586,1,0,3,6,30,10,14.0,20.0,16.0,16.0,2,True,False,1,1,True,False,False,False,40.64281925,-74.0015268235
50017071,25.0,13.0,2015-01-06,2017-01-19,2016-10-26,10128,MANHATTAN,Tex-Mex,1712 2ND AVE,9,4,2,21.0,11.0,8,2.625,1.375,85,744,1,41.33333333,79.33333333,2,7,3.9,0,0,10,41,15,7,145.0,82.0,102.0,8.0,11,True,True,1,1,True,False,False,False,40.77952365,-73.9501682612
50017079,2.0,4.0,2015-05-08,2016-08-13,2016-04-29,10034,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",440 W 202ND AVE,4,1,1,1.0,3.0,3,0.333333333333,1.0,106,463,0,88.66666667,64.33333333,1,0,3.9,0,0,0,3,11,2,20.0,4.0,28.0,1.0,6,True,False,0,0,False,True,False,False,40.860902,-73.920303
50017111,9.0,4.0,2014-12-11,2016-03-31,2015-04-15,10458,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",545 E 183RD ST,4,1,1,8.0,3.0,3,2.66666666667,1.0,351,476,0,51.33333333,46.66666667,0,2,3.7,0,0,2,14,91,23,51.0,29.0,53.0,34.0,2,True,False,0,1,False,False,True,False,40.85454995,-73.8911690638
50017117,4.0,3.0,2015-04-23,2016-12-15,2015-11-16,10036,MANHATTAN,Mexican,700 8TH AVE,4,1,1,3.0,2.0,3,1.0,0.666666666667,395,602,0,34.66666667,47.33333333,1,1,3.8,0,0,32,51,22,10,29.0,49.0,50.0,14.0,10,True,False,0,0,False,True,False,False,40.75871345,-73.9882980097
50017154,21.0,9.0,2014-12-03,2017-02-07,2017-01-26,11372,QUEENS,Bangladeshi,3711 73RD ST,11,2,1,19.0,8.0,10,1.9,0.8,12,797,1,41.33333333,59.33333333,2,9,3.9,0,0,3,1,5,0,10.0,16.0,1.0,37.0,1,True,False,1,1,True,False,False,False,40.6292771,-74.0191601
50017170,17.0,7.0,2015-02-26,2016-12-13,2016-10-06,10464,BRONX,Pizza/Italian,286 CITY ISLAND AVE,7,2,1,15.0,6.0,6,2.5,1.0,68,656,1,39.0,61.33333333,3,4,4.8,0,0,0,4,2,0,16.0,28.0,0.0,9.0,2,True,False,1,1,True,False,False,False,40.8469189,-73.78607559999998
50017177,1.0,5.0,2015-03-07,2016-03-17,2015-03-07,11232,BROOKLYN,Middle Eastern,710 4TH AVE,2,1,2,0.0,3.0,1,0.0,3.0,376,376,0,52.66666667,77.66666667,0,0,4.7,0,0,2,33,5,1,14.0,53.0,1.0,11.0,3,True,False,0,0,False,True,False,False,40.6621924,-73.9965057
50017190,9.0,8.0,2014-12-16,2017-02-27,2016-01-12,11217,BROOKLYN,Café/Coffee/Tea,245 FLATBUSH AVENUE,6,2,1,7.0,7.0,5,1.4,1.4,412,804,1,46.66666667,60.66666667,1,2,4.5,0,0,5,22,14,3,64.0,35.0,4.0,62.0,2,True,False,1,1,True,False,False,False,40.68063970000001,-73.9747434
50017218,4.0,2.0,2015-01-13,2017-02-25,2016-01-21,11235,BROOKLYN,Russian,2817 CONEY ISLAND AVE,3,1,1,3.0,1.0,2,1.5,0.5,401,774,0,56.33333333,80.33333333,2,1,4.3,0,0,1,8,7,0,15.0,34.0,4.0,6.0,4,True,True,0,0,False,True,False,False,40.58785315,-73.9600339877
50017230,12.0,10.0,2014-12-09,2016-08-10,2016-07-21,11432,QUEENS,American,15527 JAMAICA AVE,8,1,2,11.0,8.0,7,1.57142857143,1.14285714286,20,610,0,79.0,71.33333333,1,3,4.5,0,0,0,0,0,0,1.0,4.0,0.0,3.0,0,False,False,0,1,False,False,True,False,40.723242,-73.7280407
50017231,2.0,2.0,2016-06-03,2017-01-15,2016-06-03,10469,BRONX,Café/Coffee/Tea,2460 WILLIAMSBRIDGE RD,2,2,1,0.0,1.0,1,0.0,1.0,226,226,1,39.33333333,61.33333333,2,1,3.9527777777777775,1,0,0,0,4,0,2.0,14.0,1.0,3.0,3,True,False,1,1,True,False,False,False,40.8623375,-73.8575076226
50017243,2.0,5.0,2015-01-12,2017-02-02,2016-02-01,10011,MANHATTAN,American,39 W 19TH ST,3,1,2,1.0,3.0,2,0.5,1.5,367,752,0,36.33333333,56.66666667,1,0,4.1,0,0,10,33,1,1,21.0,48.0,4.0,35.0,8,True,False,0,0,False,True,False,False,40.7400891,-73.9934609
50017252,7.0,8.0,2015-03-26,2016-05-22,2015-09-18,11354,QUEENS,Café/Coffee/Tea,3819 UNION ST,5,1,1,6.0,7.0,4,1.5,1.75,247,423,0,64.33333333,64.0,2,2,4.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,False,0,0,False,True,False,False,42.8116183,-73.92309200000003
50017262,26.0,14.0,2014-12-08,2017-01-20,2016-12-29,11213,BROOKLYN,Caribbean,324A UTICA AVE,12,4,2,22.0,12.0,11,2.0,1.09090909091,22,774,1,43.0,80.0,4,8,4.3,0,0,4,16,84,33,44.0,32.0,89.0,25.0,3,True,False,1,1,True,False,False,False,40.6668061429,-73.9314202857
50017272,4.0,4.0,2014-12-09,2016-06-07,2015-12-11,11201,BROOKLYN,Café/Coffee/Tea,77B HOYT ST,4,1,2,3.0,2.0,3,1.0,0.666666666667,179,546,0,73.66666667,71.0,0,1,4.5,0,0,4,14,4,1,19.0,60.0,3.0,37.0,5,True,False,0,0,False,True,False,False,40.6881083,-73.98665279999999
50017273,12.0,3.0,2015-05-15,2016-10-06,2016-06-11,11230,BROOKLYN,Mediterranean,1842 CONEY ISLAND AVE,4,6,1,6.0,2.0,3,2.0,0.666666666667,117,510,1,66.0,73.0,2,2,3.9,0,0,1,3,12,4,10.0,12.0,18.0,31.0,5,True,False,1,1,True,False,False,False,40.612319,-73.96309140000002
50017288,13.0,8.0,2015-03-13,2017-02-16,2017-01-26,11206,BROOKLYN,"Juice, Smoothies, Fruit Salads",306 ELLERY ST,7,1,1,12.0,7.0,6,2.0,1.16666666667,21,706,0,37.33333333,61.66666667,4,3,4.9,0,0,2,8,9,3,24.0,21.0,9.0,22.0,4,False,False,0,1,False,False,True,False,40.69926955,-73.9400274545
50017303,3.0,1.0,2015-03-04,2016-03-10,2015-03-04,11218,BROOKLYN,Middle Eastern,3021 FORT HAMILTON PKWY,2,1,1,2.0,0.0,1,2.0,0.0,372,372,0,60.0,58.0,2,1,4.6,0,0,2,4,4,0,9.0,19.0,11.0,7.0,5,True,False,0,0,False,True,False,False,40.6484818,-73.9791329418
50017329,13.0,8.0,2015-07-20,2016-11-02,2016-09-22,11207,BROOKLYN,Caribbean,589 NEW LOTS AVE,6,1,2,12.0,6.0,5,2.4,1.2,41,471,0,54.33333333,66.0,4,3,3.8,0,0,1,0,60,25,61.0,41.0,38.0,12.0,5,True,False,0,1,False,False,True,False,40.6645845,-73.8871532
50017343,2.0,1.0,2015-05-20,2016-05-03,2015-05-20,10002,MANHATTAN,"Juice, Smoothies, Fruit Salads",109 LUDLOW ST,2,1,1,1.0,0.0,1,1.0,0.0,349,349,0,52.0,88.66666667,1,0,4.4,0,0,16,50,69,8,74.0,106.0,63.0,18.0,11,True,False,0,1,False,False,True,False,40.7194155,-73.98892972670002
50017351,3.0,2.0,2015-04-02,2016-04-06,2015-04-02,11210,BROOKLYN,Bakery,1495 ALBANY AVE,2,2,2,1.0,0.0,1,1.0,0.0,370,370,1,39.0,58.33333333,1,0,5.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,False,1,1,True,False,False,False,41.9327266,-74.0094252
50017407,17.0,13.0,2014-12-20,2017-03-16,2017-02-11,11432,QUEENS,American,8792 PARSONS BLVD,11,2,1,15.0,12.0,10,1.5,1.2,33,817,1,29.33333333,57.0,1,4,3.7,0,0,7,15,15,5,11.0,15.0,12.0,11.0,4,True,False,1,1,True,False,False,False,40.705761,-73.8016569
50017411,3.0,4.0,2015-01-07,2017-02-27,2017-02-06,11225,BROOKLYN,Chinese,1078 NOSTRAND AVE,4,1,1,2.0,3.0,3,0.666666666667,1.0,21,782,0,46.66666667,60.66666667,1,0,4.0,0,0,3,6,59,19,24.0,20.0,58.0,11.0,16,True,False,0,0,False,True,False,False,40.6617358,-73.9509763782
50017418,5.0,1.0,2015-02-23,2016-11-18,2016-10-12,11237,BROOKLYN,"Juice, Smoothies, Fruit Salads",218 STOCKHOLM ST,5,1,1,4.0,0.0,4,1.0,0.0,37,634,0,56.33333333,60.66666667,2,1,5.0,0,0,1,4,90,16,59.0,30.0,66.0,7.0,10,True,False,0,1,False,False,True,False,40.7007658,-73.9213853
50017440,1.0,2.0,2014-12-18,2015-12-15,2014-12-18,10462,BRONX,Caribbean,866 MORRIS PARK AVE,2,1,1,0.0,1.0,1,0.0,1.0,362,362,0,58.0,76.66666667,1,0,3.8,0,0,1,3,10,6,19.0,15.0,12.0,11.0,2,False,False,0,0,False,True,False,False,40.84618315,-73.8601060138
