Serial#,County,Type,Class,Premises Name,Address,Address2,City,State,Zip,
1021987,NEW,AX,122,M S MEAT &amp; GROCERY CORP,664 670 ACADEMY STREET,,NEW YORK,NY,10034,
1019280,NEW,A,122,M S NEWS &amp; GROCERY INC,1371 1ST AVENUE,,NEW YORK,NY,10021,
1020376,NEW,AX,122,M S T DELI CORP,77 3RD AVENUE,,NEW YORK,NY,10003,
1025838,NEW,OP,252,M T A C R INC,132 LEXINGTON AVENUE,,NEW YORK,NY,10016,
1020525,NEW,AX,122,M T FOOD STORE INC,293 3RD AVENUE,,NEW YORK,NY,10010,
1157461,NEW,OP,252,M T J RESTAURANT 7TH CORP,370 7TH AVENUE,,NEW YORK,NY,10001,
1276373,NEW,OP,252,M T MUGGS LLC,150 E 47TH ST,,NEW YORK,NY,10017,
1276374,NEW,ST,1,M T MUGGS LLC,150 E 47TH ST,,NEW YORK,NY,10017,
1020671,NEW,AX,122,M T V CORP,529 BROOME ST,,NEW YORK,NY,10013,
1026693,NEW,OP,252,M W REST INC,1277 3RD AVENUE,,NEW YORK,NY,10021,
1125058,NEW,ST,1,M Y M CORP,155 W 46TH STREET,,NEW YORK,NY,10036,
1125057,NEW,OP,252,M Y M CORP,155 W 46TH STREET,,NEW YORK,NY,10036,
1282033,NEW,ST,1,M&amp;C NEW YORK TIMES SQUARE LLC ,226 W 52ND ST ,,NEW YORK ,NY,10019,
1282032,NEW,HL,242,M&amp;C NEW YORK TIMES SQUARE LLC &amp; ACCOR BUSINESS AND,226 W 52ND ST ,,NEW YORK ,NY,10019,
1127287,NEW,EB,141,M2M MART CORP,200 EAST 11TH STREET,,NEW YORK,NY,10003,
1136125,NEW,EB,141,M2M MART CORP,2935 BROADWAY,,NEW YORK,NY,10025,
1273817,NEW,RW,341,M48 CATERING CORP,422 MADISON AVE,,NEW YORK,NY,10017,
1241334,NEW,OP,252,M56 LLC,13 15 WEST 56 STREET,,NEW YORK,NY,10019,
1166931,NEW,OP,252,MA FAVELA CHIC LLC,1022 LEXINGTON AVE,,NEW YORK,NY,10021,
1166932,NEW,ST,1,MA FAVELA CHIC LLC,1022 LEXINGTON AVE,,NEW YORK,NY,10021,
1209838,NEW,ST,1,MA MARIA INC,94 CHAMBERS STREET,,NEW YORK,NY,10007,
1209837,NEW,OP,252,MA MARIA INC,94 CHAMBERS STREET,,NEW YORK,NY,10007,
1218097,NEW,ST,4,MA MARIA INC,94 CHAMBERS STREET,,NEW YORK,NY,10007,
1216562,NEW,ST,3,MA MARIA INC,94 CHAMBERS STREET,,NEW YORK,NY,10007,
1215047,NEW,ST,2,MA MARIA INC,94 CHAMBERS STREET,,NEW YORK,NY,10007,
1292795,NEW,A,122,MA NEWS AND CONVENIENCE CORPORATION,1154 LEXINGTON AVE,,NEW YORK,NY,10075,
1277635,NEW,RW,341,MA RUEY CORP,561 W 169TH ST,,NEW YORK,NY,10032,
1026694,NEW,OP,252,MA VI DO RESTAURANT INC,301 E 66TH STREET,,NEW YORK,NY,10065,
1018827,NEW,A,122,"MA,GUANG YING",44 ELDRIDGE STREET,,NEW YORK,NY,10002,
1108972,NEW,AX,122,MAAREB DELI GROCERY CORP.,301 WEST 114TH STREET,,NEW YORK,NY,10026,
1235757,NEW,OP,252,MAB BAR INC,1742 2ND AVE,,NEW YORK,NY,10128,
1104799,NEW,AX,122,MABROOK DELI CORP,689 10TH AVE,,NEW YORK,NY,10036,
1104800,NEW,ST,1,MABROOK DELI CORP,689 10TH AVE,,NEW YORK,NY,10036,
1199224,NEW,OP,252,MABU LLC,461 COLUMBUS AVE,,NEW YORK,NY,10024,
1025323,NEW,OP,252,MAC DADDY INC,127 8TH AVENUE,,NEW YORK,NY,10011,
1028594,NEW,RL,241,MAC GREGOR ENTERPRISES INC,688 COLUMBUS AVENUE,,NEW YORK,NY,10025,
1024005,NEW,OP,252,MAC KA INC,25 W 35TH STREET  2ND FLR,,NEW YORK,NY,10001,
1253921,NEW,L,222,MAC LIQUORS CORP,21 41 LENOX AVE,,NEW YORK,NY,10026,
1253922,NEW,ST,1,MAC LIQUORS CORP,21 41 LENOX AVE,,NEW YORK,NY,10026,
1030430,NEW,RW,341,MAC WAR REST CORP,230 W 48TH STREET,,NEW YORK,NY,10036,
1030429,NEW,RW,341,MAC WAR REST CORP,230 W 48TH STREET,,NEW YORK,NY,10036,
1126550,NEW,OP,252,MACA REST CORP,1594 2ND AVENUE,,NEW YORK,NY,10028,
1119469,NEW,RW,341,MACA RESTAURANT INC,1594 SECOND AVE,,NEW YORK,NY,10022,
1119470,NEW,ST,1,MACA RESTAURANT INC,1594 SECOND AVE,,NEW YORK,NY,10022,
1289216,NEW,TW,344,MACARON LLC,152 W 36TH ST,,NEW YORK,NY,10018,
1262719,NEW,RW,341,MACARON USA LLC,750 3RD AVE,,NEW YORK,NY,10017,
1271233,NEW,OP,252,MACC HOSPITALITY LLC,338 E 92ND STREET WEST STORE,,NEW YORK,NY,10128,
1272811,NEW,ST,1,MACCG LLC,228 1ST AVE,,NEW YORK,NY,10009,
1272810,NEW,OP,252,MACCG LLC,228 1ST AVE,,NEW YORK,NY,10009,
1147007,NEW,OP,252,MACDOUGAL BLEECKER CORP,89 MACDOUGAL STREET,,NEW YORK,NY,10012,
1175642,NEW,OP,901,MACDOUGAL BLEECKER CORP,89 MACDOUGAL STREET,,NEW YORK,NY,10012,
1126536,NEW,ST,1,MACDOUGAL G CORP,116 MACDOUGAL STREET,,NEW YORK,NY,10012,
1126535,NEW,OP,252,MACDOUGAL G CORP,116 MACDOUGAL STREET,,NEW YORK,NY,10012,
1117015,NEW,OP,902,MACDOUGAL REST INC,109 MACDOUGAL ST,,NEW YORK,NY,10012,
1025111,NEW,OP,252,MACDOUGAL REST INC,109 MACDOUGAL ST,,NEW YORK,NY,10012,
1286647,NEW,L,222,MACDOUGAL WINE &amp; LIQUORS CORP,106 MACDOUGAL ST,,NEW YORK,NY,10012,
1289649,NEW,OP,252,MACELLERIA RESTAURANT INC,1-3 LITTLE WEST 12TH ST,,NEW YORK,NY,10014,
1100172,NEW,OP,252,MACELLERIA RESTAURANT INC,48 GANSEVOORT STREET,,NEW YORK,NY,10014,
1021083,NEW,AX,122,"MACEO,ALBERTO",454 AMSTERDAM AVENUE,,NEW YORK,NY,10024,
1027583,NEW,OP,252,MACHIS &amp; SANDRAS PLACE INC,1546 2ND AVENUE,,NEW YORK,NY,10028,
1108614,NEW,ST,1,MACK INC,90 FULTON ST,,NEW YORK,NY,10038,
1108613,NEW,OP,252,MACK INC,90 FULTON ST,,NEW YORK,NY,10038,
1301000,NEW,AX,122,MACOMBS 1 DELI GROCERY INC,67 MACOMBS PL,,NEW YORK,NY,10039,
1301001,NEW,ST,1,MACOMBS 1 DELI GROCERY INC,67 MACOMBS PL,,NEW YORK,NY,10039,
1283410,NEW,OP,252,MACPER LLC,41 1ST AVE,,NEW YORK,NY,10003,
1283411,NEW,ST,1,MACPER LLC,41 1ST AVE,,NEW YORK,NY,10003,
1027860,NEW,OP,903,MACS FOOD RESTAURANT CORP,44 W 44TH STREET,,NEW YORK,NY,10036,
1027859,NEW,OP,252,MACS FOOD RESTAURANT CORP,44 W 44TH STREET,,NEW YORK,NY,10036,
1028683,NEW,RW,341,MACYS EAST INC,151 W 34TH STREET,,NEW YORK,NY,10001,
1028685,NEW,RW,341,MACYS EAST INC,151 W 34TH STREET,,NEW YORK,NY,10001,
1028682,NEW,RW,341,MACYS EAST INC,151 W 34TH STREET,,NEW YORK,NY,10001,
1028684,NEW,RW,341,MACYS EAST INC,151 W 34TH STREET,,NEW YORK,NY,10001,
1028686,NEW,RW,341,MACYS EAST INC,151 W 34TH STREET,,NEW YORK,NY,10001,
1034157,NEW,TL,252,MACZ NY LLC,136 SECOND AVENUE,,NEW YORK,NY,10003,
1235825,NEW,RW,341,"MAD DRAGON LLC, THE",139 CHRYSTIE STREET,,NEW YORK,NY,10002,
1162667,NEW,OP,252,MAD LOLO LLC,768 MADISON AVENUE,,NEW YORK,NY,10027,
1257373,NEW,OP,252,MADAME TUSSAUDS OF NEW YORK LLC,234 W 42ND ST,,NEW YORK,NY,10036,
1188853,NEW,OP,252,MADANGSUI INC,35 W 35TH STREET,,NEW YORK,NY,10001,
1270118,NEW,OP,252,MADDSG LLC,301 E 12TH ST,,NEW YORK,NY,10003,
1298266,NEW,OP,252,MADE IN CHINA LLC,34 E 29TH ST,,NEW YORK,NY,10016,
1300797,NEW,OP,252,MADE IN CHINA LLC,34 E 29TH ST ,,NEW YORK,NY,10016,
1280697,NEW,W,322,MADEIRA WINES INC ,2197 7TH AVE ,,NEW YORK ,NY,10027,
1026299,NEW,OP,252,MADELINE REST LLC,25 WEST 56TH ST,,NEW YORK,NY,10019,
1230438,NEW,OP,252,MADELINE S EVENTS CORP,4 W 22ND ST,,NEW YORK,NY,10010,
1290948,NEW,OP,252,MADELINES EVENTS NY CORP,4 W 22ND ST,,NEW YORK,NY,10010,
1290980,NEW,ST,1,MADELINES EVENTS NY CORP,4 W 22ND ST,,NEW YORK,NY,10010,
1028128,NEW,OP,252,MADERA TAVERN CORP,1629 ST NICHOLAS AVE,,NEW YORK,NY,10040,
1266966,NEW,AX,122,MADHAV CONVENIENCE AND GROCERY INC ,49 W 72ND ST ,,NEW YORK,NY,10023,
1137221,NEW,OP,252,MADI INC,183 W 10TH ST ,,NEW YORK,NY,10014,
1196062,NEW,OP,252,MADISON &amp; VINE LLC,299 MADISON AVE,,NEW YORK,NY,10017,
1258228,NEW,ST,4,MADISON 237 HOTEL LEASING LLC &amp; MORGANS HOTEL GROU,237 239 MADISON AVE,,NEW YORK,NY,10016,
1259064,NEW,ST,5,MADISON 237 HOTEL LEASING LLC &amp; MORGANS HOTEL GROU,237 239 MADISON AVE,,NEW YORK,NY,10016,
1259929,NEW,ST,6,MADISON 237 HOTEL LEASING LLC &amp; MORGANS HOTEL GROU,237 239 MADISON AVE,,NEW YORK,NY,10016,
1257358,NEW,ST,3,MADISON 237 HOTEL LEASING LLC &amp; MORGANS HOTEL GROU,237 239 MADISON AVE,,NEW YORK,NY,10016,
